,batch_tom,Run,Regular average,Regular times,Time steps,ToM average,ToM times,configuration,save_plots,batch_run,batch_panic,width,height,N
0,0,0,20.15,"[14, 14, 15, 16, 17, 17, 18, 19, 19, 19, 20, 21, 21, 21, 23, 23, 25, 25, 27, 29]",30,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
1,0,1,21.5,"[15, 15, 16, 17, 17, 18, 19, 20, 20, 21, 22, 22, 23, 23, 24, 25, 25, 26, 29, 33]",34,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
2,0,2,21.8,"[14, 14, 16, 16, 17, 18, 18, 19, 20, 20, 21, 22, 23, 24, 25, 27, 28, 30, 31, 33]",34,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
3,0,3,20.3,"[13, 14, 15, 15, 16, 17, 17, 18, 19, 19, 20, 21, 21, 22, 23, 24, 25, 27, 29, 31]",32,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
4,0,4,22.35,"[14, 15, 16, 16, 17, 18, 18, 19, 20, 21, 22, 23, 23, 25, 25, 27, 30, 31, 33, 34]",35,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
5,0,5,21.5,"[13, 14, 14, 15, 16, 16, 17, 18, 18, 19, 20, 20, 22, 24, 26, 28, 30, 32, 34, 34]",35,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
6,0,6,23.55,"[15, 15, 15, 17, 17, 17, 19, 20, 22, 24, 25, 26, 26, 27, 28, 29, 30, 31, 33, 35]",36,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
7,0,7,20.9,"[14, 14, 14, 16, 16, 16, 18, 18, 20, 20, 20, 21, 22, 22, 23, 25, 27, 28, 30, 34]",35,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
8,0,8,20.65,"[13, 14, 15, 15, 16, 17, 17, 18, 19, 19, 20, 21, 23, 23, 24, 25, 25, 27, 29, 33]",34,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
9,0,9,20.27777777777778,"[14, 15, 15, 16, 17, 17, 18, 19, 19, 20, 21, 21, 22, 23, 23, 24, 29, 32]",300,0.0,[],"{'dimensions': (500, 500), 'num_agents': 20, 'theory_of_mind': 10, 'panic_dynamic': [3, 4], 'agent_boundaries': [175, 325, 175, 325], 'obstacles': [], 'exits': [<src.model.entities.Exit.Exit object at 0x0150E6A0>, <src.model.entities.Exit.Exit object at 0x0150E4D8>, <src.model.entities.Exit.Exit object at 0x032CB2F8>, <src.model.entities.Exit.Exit object at 0x111AF6D0>], 'hazard': <src.model.entities.Hazard.Hazard object at 0x111AF7C0>}",False,True,"[0, 0]",500,500,20
